Name,organ,gene,median_FC,class,target,group
NC4,36-Spleen,NC,0.926192223,TRUE,Alkbh5,Alkbh5NC
NC5,32-Spleen CD4 effector/memory,NC,0.926382125,TRUE,Alkbh5,Alkbh5NC
NC3,29-Large intestine(epithelium),NC,0.926458553,TRUE,Alkbh5,Alkbh5NC
NC4,30-LN Treg,NC,0.926760201,TRUE,Alkbh5,Alkbh5NC
NC8,07-Brain stem,NC,0.926986876,TRUE,Alkbh5,Alkbh5NC
NC3,22-Liver,NC,0.927077748,TRUE,Alkbh5,Alkbh5NC
NC4,22-Liver,NC,0.927219729,TRUE,Alkbh5,Alkbh5NC
NC7,10-Heart,NC,0.927257478,TRUE,Alkbh5,Alkbh5NC
NC5,30-LN Treg,NC,0.927376087,TRUE,Alkbh5,Alkbh5NC
NC7,26-Large intestine(basal layer),NC,0.927589272,TRUE,Alkbh5,Alkbh5NC
NC6,29-Large intestine(epithelium),NC,0.927718706,TRUE,Alkbh5,Alkbh5NC
NC3,35-LN,NC,0.928215943,TRUE,Alkbh5,Alkbh5NC
NC3,07-Brain stem,NC,0.928552457,TRUE,Alkbh5,Alkbh5NC
NC5,26-Large intestine(basal layer),NC,0.928660684,TRUE,Alkbh5,Alkbh5NC
NC7,30-LN Treg,NC,0.928879515,TRUE,Alkbh5,Alkbh5NC
NC1,21-Kidney,NC,0.929076425,TRUE,Alkbh5,Alkbh5NC
NC3,02-Cerebellum(central part),NC,0.929264586,TRUE,Alkbh5,Alkbh5NC
NC7,39-Whole blood,NC,0.929322795,TRUE,Alkbh5,Alkbh5NC
NC3,01-Eyeball,NC,0.929340539,TRUE,Alkbh5,Alkbh5NC
NC4,21-Kidney,NC,0.929988907,TRUE,Alkbh5,Alkbh5NC
NC1,39-Whole blood,NC,0.930087025,TRUE,Alkbh5,Alkbh5NC
NC1,41-Spleen CD4 naive,NC,0.930176647,TRUE,Alkbh5,Alkbh5NC
NC6,07-Brain stem,NC,0.930208105,TRUE,Alkbh5,Alkbh5NC
NC5,34-Spleen NK,NC,0.930617802,TRUE,Alkbh5,Alkbh5NC
NC8,18-Lung,NC,0.930643795,TRUE,Alkbh5,Alkbh5NC
NC1,15-Salivary gland,NC,0.930661368,TRUE,Alkbh5,Alkbh5NC
NC3,30-LN Treg,NC,0.930673699,TRUE,Alkbh5,Alkbh5NC
NC1,19-Perigonadal fat(pFat),NC,0.930678705,TRUE,Alkbh5,Alkbh5NC
NC7,18-Lung,NC,0.931127483,TRUE,Alkbh5,Alkbh5NC
NC1,12-Thyroid,NC,0.931231455,TRUE,Alkbh5,Alkbh5NC
NC8,08-Olfactory bulb,NC,0.931350838,TRUE,Alkbh5,Alkbh5NC
NC7,13-Brown fat(bFat),NC,0.931456387,TRUE,Alkbh5,Alkbh5NC
NC1,26-Large intestine(basal layer),NC,0.931614061,TRUE,Alkbh5,Alkbh5NC
NC7,23-Crude tail,NC,0.931723496,TRUE,Alkbh5,Alkbh5NC
NC3,25-Tail epidermis,NC,0.931940064,TRUE,Alkbh5,Alkbh5NC
NC1,25-Tail skin dermis,NC,0.931983511,TRUE,Alkbh5,Alkbh5NC
NC7,26-Large intestine(basal layer),NC,0.932014134,TRUE,Alkbh5,Alkbh5NC
NC6,17-Ear lobe,NC,0.932017965,TRUE,Alkbh5,Alkbh5NC
NC7,11-Muscle,NC,0.932114196,TRUE,Alkbh5,Alkbh5NC
NC7,20-Skin,NC,0.932180222,TRUE,Alkbh5,Alkbh5NC
Alkbh5,21-Kidney,Alkbh5,0.932418659,TRUE,Alkbh5,Alkbh5Alkbh5
NC1,23-Crude tail,NC,0.932670583,TRUE,Alkbh5,Alkbh5NC
NC1,18-Lung,NC,0.932724906,TRUE,Alkbh5,Alkbh5NC
NC7,12-Thyroid,NC,0.933130037,TRUE,Alkbh5,Alkbh5NC
NC3,25-Tail epidermis,NC,0.933172994,TRUE,Alkbh5,Alkbh5NC
NC7,41-Spleen CD4 naive,NC,0.933227848,TRUE,Alkbh5,Alkbh5NC
NC1,23-Crude tail,NC,0.933624271,TRUE,Alkbh5,Alkbh5NC
NC2,30-LN Treg,NC,0.93421604,TRUE,Alkbh5,Alkbh5NC
NC6,36-Spleen,NC,0.934231972,TRUE,Alkbh5,Alkbh5NC
Alkbh5,04-Hippocampal formation,Alkbh5,0.934487716,TRUE,Alkbh5,Alkbh5Alkbh5
NC1,38-Spleen CD8 effector/memory,NC,0.935290604,TRUE,Alkbh5,Alkbh5NC
NC7,30-LN Treg,NC,0.935539506,TRUE,Alkbh5,Alkbh5NC
NC7,08-Olfactory bulb,NC,0.935824425,TRUE,Alkbh5,Alkbh5NC
NC3,11-Muscle,NC,0.935903182,TRUE,Alkbh5,Alkbh5NC
NC4,25-Tail skin dermis,NC,0.935905337,TRUE,Alkbh5,Alkbh5NC
NC6,35-LN,NC,0.936066251,TRUE,Alkbh5,Alkbh5NC
NC7,10-Heart,NC,0.936099213,TRUE,Alkbh5,Alkbh5NC
Alkbh5,07-Brain stem,Alkbh5,0.936123348,TRUE,Alkbh5,Alkbh5Alkbh5
NC3,40-Spleen CD8 naive,NC,0.9362818,TRUE,Alkbh5,Alkbh5NC
NC4,07-Brain stem,NC,0.936729485,TRUE,Alkbh5,Alkbh5NC
NC1,22-Liver,NC,0.936825327,TRUE,Alkbh5,Alkbh5NC
NC5,02-Cerebellum(central part),NC,0.936925099,TRUE,Alkbh5,Alkbh5NC
NC5,29-Large intestine(epithelium),NC,0.937038098,TRUE,Alkbh5,Alkbh5NC
NC7,27-Small intestine(basal layer),NC,0.937449409,TRUE,Alkbh5,Alkbh5NC
NC8,09-Optic nerve,NC,0.937577435,TRUE,Alkbh5,Alkbh5NC
NC7,02-Cerebellum(central part),NC,0.937619962,TRUE,Alkbh5,Alkbh5NC
NC7,06-Hypothalamus,NC,0.937706725,TRUE,Alkbh5,Alkbh5NC
NC8,02-Cerebellum(central part),NC,0.937957829,TRUE,Alkbh5,Alkbh5NC
NC1,18-Lung,NC,0.938522891,TRUE,Alkbh5,Alkbh5NC
NC1,40-Spleen CD8 naive,NC,0.939300863,TRUE,Alkbh5,Alkbh5NC
NC2,27-Small intestine(basal layer),NC,0.939402159,TRUE,Alkbh5,Alkbh5NC
NC2,22-Liver,NC,0.939478035,TRUE,Alkbh5,Alkbh5NC
NC5,12-Thyroid,NC,0.939566057,TRUE,Alkbh5,Alkbh5NC
NC1,14-Mesenteric fat(mFat),NC,0.939676203,TRUE,Alkbh5,Alkbh5NC
NC3,39-Whole blood,NC,0.939770867,TRUE,Alkbh5,Alkbh5NC
NC3,08-Olfactory bulb,NC,0.939871956,TRUE,Alkbh5,Alkbh5NC
NC7,09-Optic nerve,NC,0.940279309,TRUE,Alkbh5,Alkbh5NC
NC4,06-Hypothalamus,NC,0.940637678,TRUE,Alkbh5,Alkbh5NC
NC6,31-Spleen Treg,NC,0.940715605,TRUE,Alkbh5,Alkbh5NC
NC6,26-Large intestine(basal layer),NC,0.940840566,TRUE,Alkbh5,Alkbh5NC
NC2,34-Spleen NK,NC,0.940986661,TRUE,Alkbh5,Alkbh5NC
NC7,15-Salivary gland,NC,0.940994606,TRUE,Alkbh5,Alkbh5NC
NC4,15-Salivary gland,NC,0.941058512,TRUE,Alkbh5,Alkbh5NC
NC5,06-Hypothalamus,NC,0.941622304,TRUE,Alkbh5,Alkbh5NC
NC4,41-Spleen CD4 naive,NC,0.942105913,TRUE,Alkbh5,Alkbh5NC
NC6,31-Spleen Treg,NC,0.942510708,TRUE,Alkbh5,Alkbh5NC
NC1,03-Cerebellum(flocculus),NC,0.942634269,TRUE,Alkbh5,Alkbh5NC
NC4,26-Large intestine(basal layer),NC,0.942684276,TRUE,Alkbh5,Alkbh5NC
NC8,25-Tail skin dermis,NC,0.942970593,TRUE,Alkbh5,Alkbh5NC
NC3,09-Optic nerve,NC,0.943092046,TRUE,Alkbh5,Alkbh5NC
NC5,33-LN NK,NC,0.943225437,TRUE,Alkbh5,Alkbh5NC
NC4,08-Olfactory bulb,NC,0.943491655,TRUE,Alkbh5,Alkbh5NC
NC1,19-Perigonadal fat(pFat),NC,0.943646368,TRUE,Alkbh5,Alkbh5NC
NC2,25-Tail skin dermis,NC,0.943755847,TRUE,Alkbh5,Alkbh5NC
NC4,15-Salivary gland,NC,0.944066461,TRUE,Alkbh5,Alkbh5NC
NC1,40-Spleen CD8 naive,NC,0.944393839,TRUE,Alkbh5,Alkbh5NC
NC4,41-Spleen CD4 naive,NC,0.944909255,TRUE,Alkbh5,Alkbh5NC
NC6,04-Hippocampal formation,NC,0.945138101,TRUE,Alkbh5,Alkbh5NC
NC4,40-Spleen CD8 naive,NC,0.945702985,TRUE,Alkbh5,Alkbh5NC
NC7,40-Spleen CD8 naive,NC,0.945892962,TRUE,Alkbh5,Alkbh5NC
NC5,11-Muscle,NC,0.946825283,TRUE,Alkbh5,Alkbh5NC
NC6,02-Cerebellum(central part),NC,0.947174447,TRUE,Alkbh5,Alkbh5NC
NC4,31-Spleen Treg,NC,0.947195622,TRUE,Alkbh5,Alkbh5NC
NC8,40-Spleen CD8 naive,NC,0.947459285,TRUE,Alkbh5,Alkbh5NC
NC7,05-Cerebral cortex,NC,0.947712758,TRUE,Alkbh5,Alkbh5NC
NC8,24-Tongue,NC,0.947971488,TRUE,Alkbh5,Alkbh5NC
NC3,10-Heart,NC,0.947983635,TRUE,Alkbh5,Alkbh5NC
Alkbh5,03-Cerebellum(flocculus),Alkbh5,0.948388859,TRUE,Alkbh5,Alkbh5Alkbh5
NC5,19-Perigonadal fat(pFat),NC,0.948449596,TRUE,Alkbh5,Alkbh5NC
NC5,05-Cerebral cortex,NC,0.948464845,TRUE,Alkbh5,Alkbh5NC
NC5,02-Cerebellum(central part),NC,0.94867844,TRUE,Alkbh5,Alkbh5NC
NC7,24-Tongue,NC,0.948833562,TRUE,Alkbh5,Alkbh5NC
NC5,18-Lung,NC,0.949118532,TRUE,Alkbh5,Alkbh5NC
NC2,29-Large intestine(epithelium),NC,0.949160629,TRUE,Alkbh5,Alkbh5NC
NC6,32-Spleen CD4 effector/memory,NC,0.949271137,TRUE,Alkbh5,Alkbh5NC
NC3,37-Spleen CD8 central memory,NC,0.94946415,TRUE,Alkbh5,Alkbh5NC
NC5,24-Tongue,NC,0.949713174,TRUE,Alkbh5,Alkbh5NC
NC2,32-Spleen CD4 effector/memory,NC,0.949713232,TRUE,Alkbh5,Alkbh5NC
NC3,02-Cerebellum(central part),NC,0.95011072,TRUE,Alkbh5,Alkbh5NC
NC6,25-Tail skin dermis,NC,0.950266229,TRUE,Alkbh5,Alkbh5NC
NC6,11-Muscle,NC,0.950435112,TRUE,Alkbh5,Alkbh5NC
NC2,41-Spleen CD4 naive,NC,0.950463417,TRUE,Alkbh5,Alkbh5NC
NC7,15-Salivary gland,NC,0.950812721,TRUE,Alkbh5,Alkbh5NC
NC8,22-Liver,NC,0.951117283,TRUE,Alkbh5,Alkbh5NC
NC3,21-Kidney,NC,0.951311155,TRUE,Alkbh5,Alkbh5NC
NC1,18-Lung,NC,0.951379405,TRUE,Alkbh5,Alkbh5NC
NC6,09-Optic nerve,NC,0.951831114,TRUE,Alkbh5,Alkbh5NC
NC2,22-Liver,NC,0.951863054,TRUE,Alkbh5,Alkbh5NC
NC6,38-Spleen CD8 effector/memory,NC,0.951965602,TRUE,Alkbh5,Alkbh5NC
NC1,11-Muscle,NC,0.953036817,TRUE,Alkbh5,Alkbh5NC
NC7,33-LN NK,NC,0.953164057,TRUE,Alkbh5,Alkbh5NC
NC6,19-Perigonadal fat(pFat),NC,0.953181946,TRUE,Alkbh5,Alkbh5NC
Alkbh5,04-Hippocampal formation,Alkbh5,0.953268126,TRUE,Alkbh5,Alkbh5Alkbh5
NC6,25-Tail skin dermis,NC,0.953325025,TRUE,Alkbh5,Alkbh5NC
Alkbh5,01-Eyeball,Alkbh5,0.953632344,TRUE,Alkbh5,Alkbh5Alkbh5
NC7,26-Large intestine(basal layer),NC,0.953943611,TRUE,Alkbh5,Alkbh5NC
NC5,07-Brain stem,NC,0.954112379,TRUE,Alkbh5,Alkbh5NC
Alkbh5,40-Spleen CD8 naive,Alkbh5,0.95412343,TRUE,Alkbh5,Alkbh5Alkbh5
NC1,17-Ear lobe,NC,0.954159593,TRUE,Alkbh5,Alkbh5NC
NC2,12-Thyroid,NC,0.954166383,TRUE,Alkbh5,Alkbh5NC
Alkbh5,02-Cerebellum(central part),Alkbh5,0.954396505,TRUE,Alkbh5,Alkbh5Alkbh5
Alkbh5,15-Salivary gland,Alkbh5,0.954545455,TRUE,Alkbh5,Alkbh5Alkbh5
NC4,29-Large intestine(epithelium),NC,0.954696951,TRUE,Alkbh5,Alkbh5NC
NC4,17-Ear lobe,NC,0.954878767,TRUE,Alkbh5,Alkbh5NC
NC3,20-Skin,NC,0.955057803,TRUE,Alkbh5,Alkbh5NC
Alkbh5,03-Cerebellum(flocculus),Alkbh5,0.955185546,TRUE,Alkbh5,Alkbh5Alkbh5
NC2,20-Skin,NC,0.955691548,TRUE,Alkbh5,Alkbh5NC
NC2,18-Lung,NC,0.956622946,TRUE,Alkbh5,Alkbh5NC
NC7,04-Hippocampal formation,NC,0.956782002,TRUE,Alkbh5,Alkbh5NC
NC1,06-Hypothalamus,NC,0.957246816,TRUE,Alkbh5,Alkbh5NC
NC6,29-Large intestine(epithelium),NC,0.95750643,TRUE,Alkbh5,Alkbh5NC
NC7,31-Spleen Treg,NC,0.9576753,TRUE,Alkbh5,Alkbh5NC
Alkbh5,08-Olfactory bulb,Alkbh5,0.957818098,TRUE,Alkbh5,Alkbh5Alkbh5
NC7,03-Cerebellum(flocculus),NC,0.958047781,TRUE,Alkbh5,Alkbh5NC
NC6,22-Liver,NC,0.958166779,TRUE,Alkbh5,Alkbh5NC
NC6,11-Muscle,NC,0.958291866,TRUE,Alkbh5,Alkbh5NC
NC8,26-Large intestine(basal layer),NC,0.958395245,TRUE,Alkbh5,Alkbh5NC
NC6,21-Kidney,NC,0.95842302,TRUE,Alkbh5,Alkbh5NC
NC2,15-Salivary gland,NC,0.95856066,TRUE,Alkbh5,Alkbh5NC
NC5,23-Crude tail,NC,0.958662937,TRUE,Alkbh5,Alkbh5NC
NC1,27-Small intestine(basal layer),NC,0.958807837,TRUE,Alkbh5,Alkbh5NC
NC4,29-Large intestine(epithelium),NC,0.959571059,TRUE,Alkbh5,Alkbh5NC
NC7,31-Spleen Treg,NC,0.959585926,TRUE,Alkbh5,Alkbh5NC
NC5,03-Cerebellum(flocculus),NC,0.959688347,TRUE,Alkbh5,Alkbh5NC
NC8,36-Spleen,NC,0.960058568,TRUE,Alkbh5,Alkbh5NC
NC2,19-Perigonadal fat(pFat),NC,0.960165012,TRUE,Alkbh5,Alkbh5NC
NC5,22-Liver,NC,0.960231463,TRUE,Alkbh5,Alkbh5NC
NC7,17-Ear lobe,NC,0.96026767,TRUE,Alkbh5,Alkbh5NC
NC4,22-Liver,NC,0.961091286,TRUE,Alkbh5,Alkbh5NC
NC6,07-Brain stem,NC,0.961305716,TRUE,Alkbh5,Alkbh5NC
NC6,21-Kidney,NC,0.961491381,TRUE,Alkbh5,Alkbh5NC
NC6,05-Cerebral cortex,NC,0.961851581,TRUE,Alkbh5,Alkbh5NC
NC1,24-Tongue,NC,0.962224109,TRUE,Alkbh5,Alkbh5NC
NC5,09-Optic nerve,NC,0.962954558,TRUE,Alkbh5,Alkbh5NC
NC8,21-Kidney,NC,0.963512886,TRUE,Alkbh5,Alkbh5NC
NC5,13-Brown fat(bFat),NC,0.963643962,TRUE,Alkbh5,Alkbh5NC
NC6,10-Heart,NC,0.964241677,TRUE,Alkbh5,Alkbh5NC
NC8,09-Optic nerve,NC,0.964371936,TRUE,Alkbh5,Alkbh5NC
NC8,31-Spleen Treg,NC,0.964493597,TRUE,Alkbh5,Alkbh5NC
NC7,41-Spleen CD4 naive,NC,0.965149205,TRUE,Alkbh5,Alkbh5NC
NC5,22-Liver,NC,0.965192222,TRUE,Alkbh5,Alkbh5NC
NC8,07-Brain stem,NC,0.965196599,TRUE,Alkbh5,Alkbh5NC
NC4,24-Tongue,NC,0.965440165,TRUE,Alkbh5,Alkbh5NC
Alkbh5,21-Kidney,Alkbh5,0.965556183,TRUE,Alkbh5,Alkbh5Alkbh5
NC6,33-LN NK,NC,0.966168642,TRUE,Alkbh5,Alkbh5NC
NC7,04-Hippocampal formation,NC,0.966309511,TRUE,Alkbh5,Alkbh5NC
Alkbh5,01-Eyeball,Alkbh5,0.96631611,TRUE,Alkbh5,Alkbh5Alkbh5
NC5,17-Ear lobe,NC,0.966429865,TRUE,Alkbh5,Alkbh5NC
NC8,29-Large intestine(epithelium),NC,0.96668956,TRUE,Alkbh5,Alkbh5NC
NC7,07-Brain stem,NC,0.966698687,TRUE,Alkbh5,Alkbh5NC
NC4,27-Small intestine(basal layer),NC,0.966748155,TRUE,Alkbh5,Alkbh5NC
NC6,13-Brown fat(bFat),NC,0.966838411,TRUE,Alkbh5,Alkbh5NC
NC2,26-Large intestine(basal layer),NC,0.966901791,TRUE,Alkbh5,Alkbh5NC
NC6,37-Spleen CD8 central memory,NC,0.966941601,TRUE,Alkbh5,Alkbh5NC
NC5,03-Cerebellum(flocculus),NC,0.966943569,TRUE,Alkbh5,Alkbh5NC
Alkbh5,31-Spleen Treg,Alkbh5,0.967382978,TRUE,Alkbh5,Alkbh5Alkbh5
NC5,35-LN,NC,0.967562861,TRUE,Alkbh5,Alkbh5NC
NC5,40-Spleen CD8 naive,NC,0.967631051,TRUE,Alkbh5,Alkbh5NC
NC3,18-Lung,NC,0.967777351,TRUE,Alkbh5,Alkbh5NC
NC1,32-Spleen CD4 effector/memory,NC,0.967950938,TRUE,Alkbh5,Alkbh5NC
NC7,27-Small intestine(basal layer),NC,0.967963195,TRUE,Alkbh5,Alkbh5NC
NC4,01-Eyeball,NC,0.968398963,TRUE,Alkbh5,Alkbh5NC
NC4,07-Brain stem,NC,0.968449106,TRUE,Alkbh5,Alkbh5NC
NC8,01-Eyeball,NC,0.968791569,TRUE,Alkbh5,Alkbh5NC
NC2,08-Olfactory bulb,NC,0.968854562,TRUE,Alkbh5,Alkbh5NC
NC7,27-Small intestine(basal layer),NC,0.969107731,TRUE,Alkbh5,Alkbh5NC
NC1,26-Large intestine(basal layer),NC,0.969231784,TRUE,Alkbh5,Alkbh5NC
NC7,41-Spleen CD4 naive,NC,0.96927986,TRUE,Alkbh5,Alkbh5NC
NC7,35-LN,NC,0.969348659,TRUE,Alkbh5,Alkbh5NC
NC1,02-Cerebellum(central part),NC,0.969717813,TRUE,Alkbh5,Alkbh5NC
NC1,27-Small intestine(basal layer),NC,0.970288625,TRUE,Alkbh5,Alkbh5NC
NC2,06-Hypothalamus,NC,0.970352647,TRUE,Alkbh5,Alkbh5NC
NC6,15-Salivary gland,NC,0.970464343,TRUE,Alkbh5,Alkbh5NC
NC1,24-Tongue,NC,0.970523349,TRUE,Alkbh5,Alkbh5NC
NC1,37-Spleen CD8 central memory,NC,0.971373851,TRUE,Alkbh5,Alkbh5NC
Alkbh5,07-Brain stem,Alkbh5,0.971613583,TRUE,Alkbh5,Alkbh5Alkbh5
NC5,31-Spleen Treg,NC,0.971756237,TRUE,Alkbh5,Alkbh5NC
NC1,20-Skin,NC,0.971992061,TRUE,Alkbh5,Alkbh5NC
NC4,39-Whole blood,NC,0.972283978,TRUE,Alkbh5,Alkbh5NC
NC5,35-LN,NC,0.972292361,TRUE,Alkbh5,Alkbh5NC
NC7,31-Spleen Treg,NC,0.972293781,TRUE,Alkbh5,Alkbh5NC
NC6,12-Thyroid,NC,0.972371106,TRUE,Alkbh5,Alkbh5NC
NC7,11-Muscle,NC,0.972937148,TRUE,Alkbh5,Alkbh5NC
NC6,06-Hypothalamus,NC,0.972969203,TRUE,Alkbh5,Alkbh5NC
NC7,32-Spleen CD4 effector/memory,NC,0.973033848,TRUE,Alkbh5,Alkbh5NC
NC3,38-Spleen CD8 effector/memory,NC,0.97303556,TRUE,Alkbh5,Alkbh5NC
NC3,04-Hippocampal formation,NC,0.973266729,TRUE,Alkbh5,Alkbh5NC
NC5,08-Olfactory bulb,NC,0.973473267,TRUE,Alkbh5,Alkbh5NC
NC7,36-Spleen,NC,0.973794688,TRUE,Alkbh5,Alkbh5NC
NC1,35-LN,NC,0.973904492,TRUE,Alkbh5,Alkbh5NC
NC6,19-Perigonadal fat(pFat),NC,0.973994759,TRUE,Alkbh5,Alkbh5NC
NC1,09-Optic nerve,NC,0.974504113,TRUE,Alkbh5,Alkbh5NC
NC5,07-Brain stem,NC,0.974563285,TRUE,Alkbh5,Alkbh5NC
NC5,22-Liver,NC,0.974574012,TRUE,Alkbh5,Alkbh5NC
NC7,08-Olfactory bulb,NC,0.974654486,TRUE,Alkbh5,Alkbh5NC
NC4,25-Tail epidermis,NC,0.975103937,TRUE,Alkbh5,Alkbh5NC
NC2,27-Small intestine(basal layer),NC,0.975161762,TRUE,Alkbh5,Alkbh5NC
NC6,17-Ear lobe,NC,0.975416336,TRUE,Alkbh5,Alkbh5NC
NC6,18-Lung,NC,0.975644534,TRUE,Alkbh5,Alkbh5NC
NC4,02-Cerebellum(central part),NC,0.975860408,TRUE,Alkbh5,Alkbh5NC
NC4,11-Muscle,NC,0.976019487,TRUE,Alkbh5,Alkbh5NC
NC6,11-Muscle,NC,0.976096069,TRUE,Alkbh5,Alkbh5NC
NC6,10-Heart,NC,0.976219834,TRUE,Alkbh5,Alkbh5NC
NC4,35-LN,NC,0.976292817,TRUE,Alkbh5,Alkbh5NC
NC2,05-Cerebral cortex,NC,0.976432588,TRUE,Alkbh5,Alkbh5NC
NC6,34-Spleen NK,NC,0.976776591,TRUE,Alkbh5,Alkbh5NC
NC5,15-Salivary gland,NC,0.976949366,TRUE,Alkbh5,Alkbh5NC
NC3,38-Spleen CD8 effector/memory,NC,0.977302706,TRUE,Alkbh5,Alkbh5NC
NC1,19-Perigonadal fat(pFat),NC,0.977392914,TRUE,Alkbh5,Alkbh5NC
NC7,33-LN NK,NC,0.978397729,TRUE,Alkbh5,Alkbh5NC
NC1,21-Kidney,NC,0.978580098,TRUE,Alkbh5,Alkbh5NC
NC4,25-Tail epidermis,NC,0.97870436,TRUE,Alkbh5,Alkbh5NC
NC3,40-Spleen CD8 naive,NC,0.978831625,TRUE,Alkbh5,Alkbh5NC
NC3,22-Liver,NC,0.978840011,TRUE,Alkbh5,Alkbh5NC
NC3,40-Spleen CD8 naive,NC,0.978842782,TRUE,Alkbh5,Alkbh5NC
NC5,07-Brain stem,NC,0.979329554,TRUE,Alkbh5,Alkbh5NC
NC5,36-Spleen,NC,0.979492039,TRUE,Alkbh5,Alkbh5NC
NC4,23-Crude tail,NC,0.980048912,TRUE,Alkbh5,Alkbh5NC
NC7,27-Small intestine(basal layer),NC,0.980211419,TRUE,Alkbh5,Alkbh5NC
NC4,09-Optic nerve,NC,0.980233492,TRUE,Alkbh5,Alkbh5NC
NC8,03-Cerebellum(flocculus),NC,0.980324203,TRUE,Alkbh5,Alkbh5NC
NC8,18-Lung,NC,0.980377986,TRUE,Alkbh5,Alkbh5NC
NC1,17-Ear lobe,NC,0.980674157,TRUE,Alkbh5,Alkbh5NC
NC6,07-Brain stem,NC,0.980739913,TRUE,Alkbh5,Alkbh5NC
NC5,27-Small intestine(basal layer),NC,0.980792808,TRUE,Alkbh5,Alkbh5NC
NC5,18-Lung,NC,0.980911805,TRUE,Alkbh5,Alkbh5NC
NC7,20-Skin,NC,0.981212639,TRUE,Alkbh5,Alkbh5NC
NC5,06-Hypothalamus,NC,0.981260145,TRUE,Alkbh5,Alkbh5NC
NC5,08-Olfactory bulb,NC,0.981266033,TRUE,Alkbh5,Alkbh5NC
NC4,19-Perigonadal fat(pFat),NC,0.981344567,TRUE,Alkbh5,Alkbh5NC
NC5,37-Spleen CD8 central memory,NC,0.981724434,TRUE,Alkbh5,Alkbh5NC
NC5,05-Cerebral cortex,NC,0.982768399,TRUE,Alkbh5,Alkbh5NC
NC6,27-Small intestine(basal layer),NC,0.982832047,TRUE,Alkbh5,Alkbh5NC
NC6,03-Cerebellum(flocculus),NC,0.982923833,TRUE,Alkbh5,Alkbh5NC
NC5,19-Perigonadal fat(pFat),NC,0.983173284,TRUE,Alkbh5,Alkbh5NC
NC3,23-Crude tail,NC,0.983249443,TRUE,Alkbh5,Alkbh5NC
NC4,01-Eyeball,NC,0.983579018,TRUE,Alkbh5,Alkbh5NC
NC3,32-Spleen CD4 effector/memory,NC,0.9837182,TRUE,Alkbh5,Alkbh5NC
NC1,05-Cerebral cortex,NC,0.984145805,TRUE,Alkbh5,Alkbh5NC
NC3,03-Cerebellum(flocculus),NC,0.984451718,TRUE,Alkbh5,Alkbh5NC
NC2,05-Cerebral cortex,NC,0.984464919,TRUE,Alkbh5,Alkbh5NC
NC7,18-Lung,NC,0.984477721,TRUE,Alkbh5,Alkbh5NC
NC5,15-Salivary gland,NC,0.984601966,TRUE,Alkbh5,Alkbh5NC
NC6,05-Cerebral cortex,NC,0.984613521,TRUE,Alkbh5,Alkbh5NC
NC2,15-Salivary gland,NC,0.984748053,TRUE,Alkbh5,Alkbh5NC
NC2,13-Brown fat(bFat),NC,0.984807379,TRUE,Alkbh5,Alkbh5NC
NC6,36-Spleen,NC,0.984883093,TRUE,Alkbh5,Alkbh5NC
NC8,28-Small intestine(epithelium),NC,0.985157159,TRUE,Alkbh5,Alkbh5NC
NC2,29-Large intestine(epithelium),NC,0.985161141,TRUE,Alkbh5,Alkbh5NC
NC6,08-Olfactory bulb,NC,0.98535589,TRUE,Alkbh5,Alkbh5NC
NC3,10-Heart,NC,0.985388662,TRUE,Alkbh5,Alkbh5NC
NC5,08-Olfactory bulb,NC,0.985707938,TRUE,Alkbh5,Alkbh5NC
NC4,26-Large intestine(basal layer),NC,0.985772914,TRUE,Alkbh5,Alkbh5NC
NC3,05-Cerebral cortex,NC,0.985975519,TRUE,Alkbh5,Alkbh5NC
NC5,04-Hippocampal formation,NC,0.985991625,TRUE,Alkbh5,Alkbh5NC
NC3,35-LN,NC,0.986082244,TRUE,Alkbh5,Alkbh5NC
Alkbh5,05-Cerebral cortex,Alkbh5,0.986166008,TRUE,Alkbh5,Alkbh5Alkbh5
NC5,32-Spleen CD4 effector/memory,NC,0.986193068,TRUE,Alkbh5,Alkbh5NC
NC7,20-Skin,NC,0.98643516,TRUE,Alkbh5,Alkbh5NC
NC7,17-Ear lobe,NC,0.986539576,TRUE,Alkbh5,Alkbh5NC
NC5,08-Olfactory bulb,NC,0.987004495,TRUE,Alkbh5,Alkbh5NC
NC6,11-Muscle,NC,0.987062822,TRUE,Alkbh5,Alkbh5NC
NC4,17-Ear lobe,NC,0.987185779,TRUE,Alkbh5,Alkbh5NC
NC7,18-Lung,NC,0.988027891,TRUE,Alkbh5,Alkbh5NC
NC4,27-Small intestine(basal layer),NC,0.988058237,TRUE,Alkbh5,Alkbh5NC
NC1,07-Brain stem,NC,0.988258877,TRUE,Alkbh5,Alkbh5NC
NC5,06-Hypothalamus,NC,0.988948378,TRUE,Alkbh5,Alkbh5NC
NC8,02-Cerebellum(central part),NC,0.988977956,TRUE,Alkbh5,Alkbh5NC
NC4,09-Optic nerve,NC,0.988996856,TRUE,Alkbh5,Alkbh5NC
NC6,18-Lung,NC,0.989005536,TRUE,Alkbh5,Alkbh5NC
NC2,36-Spleen,NC,0.989052467,TRUE,Alkbh5,Alkbh5NC
NC8,02-Cerebellum(central part),NC,0.989238649,TRUE,Alkbh5,Alkbh5NC
NC6,15-Salivary gland,NC,0.989254888,TRUE,Alkbh5,Alkbh5NC
NC6,08-Olfactory bulb,NC,0.989278752,TRUE,Alkbh5,Alkbh5NC
